time_s,ae
0.318,-0.00012
0.319,-0.00012
0.32,-0.00012
0.321,-0.00012
0.322,-0.00012
0.323,-0.00012
0.324,-0.00012
0.325,-0.00012
0.326,-0.00012
0.327,-0.00012
0.328,-0.00012
0.329,-0.00012
0.33,-0.00012
0.331,-0.00012
0.332,-0.00012
0.333,-0.00012
0.334,-0.00012
0.335,-0.00012
0.336,-0.00012
0.337,-0.00012
0.338,-0.00012
0.339,-0.00012
0.34,-0.00012
0.341,-0.00012
0.342,-0.00012
0.343,-0.00012
0.344,-0.00012
0.345,-0.00012
0.346,-0.00012
0.347,-0.00012
0.348,-0.00012
0.349,-0.00012
0.35,-0.00012
0.351,-0.00012
0.352,-0.00012
0.353,-0.00012
0.354,-0.00012
0.355,-0.00012
0.356,-0.00012
0.357,-0.00012
0.358,-0.00012
0.359,-0.00012
0.36,-0.00012
0.361,-0.00012
0.362,-0.00012
0.363,-0.00012
0.364,-0.00012
0.365,-0.00012
0.366,-0.00012
0.367,-0.00012
0.368,-0.00012
0.369,-0.00012
0.37,-0.00012
0.371,-0.00012
0.372,-0.00012
0.373,-0.00012
0.374,-0.00012
0.375,-0.00012
0.376,-0.00012
0.377,-0.00012
0.378,-0.00012
0.379,-0.00012
0.38,-0.00012
0.381,-0.00012
0.382,-0.00012
0.383,-0.00012
0.384,-0.00012
0.385,-0.00012
0.386,-0.00012
0.387,-0.00012
0.388,-0.00012
0.389,-0.00012
0.39,-0.00012
0.391,-0.00012
0.392,-0.00012
0.393,-0.00012
0.394,-0.00012
0.395,-0.00012
0.396,-0.00012
0.397,-0.00012
0.398,-0.00012
0.399,-0.00012
0.4,-0.00012
0.401,-0.00012
0.402,-0.00012
0.403,-0.00012
0.404,-0.00012
0.405,-0.00012
0.406,-0.00012
0.407,-0.00012
0.408,-0.00012
0.409,-0.00012
0.41,-0.00012
0.411,-0.00012
0.412,-0.00012
0.413,-0.00012
0.414,-0.00012
0.415,-0.00012
0.416,-0.00012
0.417,-0.00012
0.418,-0.00012
0.419,-0.00012
0.42,-0.00012
0.421,-0.00012
0.422,-0.00012
0.423,-0.00012
0.424,-0.00012
0.425,-0.00012
0.426,-0.00012
0.427,-0.00012
0.428,-0.00012
0.429,-0.00012
0.43,-0.00012
0.431,-0.00012
0.432,-0.00012
0.433,-0.00012
0.434,-0.00012
0.435,-0.00012
0.436,-0.00012
0.437,-0.00012
0.438,-0.00012
0.439,-0.00012
0.44,-0.00012
0.441,-0.00012
0.442,-0.00012
0.443,-0.00012
0.444,-0.00012
0.445,-0.00012
0.446,-0.00012
0.447,-0.00012
0.448,-0.00012
0.449,-0.00012
0.45,-0.00012
0.451,-0.00012
0.452,-0.00012
0.453,-0.00012
0.454,-0.00012
0.455,-0.00012
0.456,-0.00012
0.457,-0.00012
0.458,-0.00012
0.459,-0.00012
0.46,-0.00012
0.461,-0.00012
0.462,-0.00012
0.463,-0.00012
0.464,-0.00012
0.465,-0.00012
0.466,-0.00012
0.467,-0.00012
0.468,-0.00012
0.469,-0.00012
0.47,-0.00012
0.471,-0.00012
0.472,-0.00012
0.473,-0.00012
0.474,-0.00012
0.475,-0.00012
0.476,-0.00012
0.477,-0.00012
0.478,-0.00012
0.479,-0.00012
0.48,-0.00012
0.481,-0.00012
0.482,-0.00012
0.483,-0.00012
0.484,-0.00012
0.485,-0.00012
0.486,-0.00012
0.487,-0.00012
0.488,-0.00012
0.489,-0.00012
0.49,-0.00012
0.491,0.000261
0.492,0.000261
0.493,0.000261
0.494,0.000261
0.495,0.000261
0.496,0.000261
0.497,0.000261
0.498,0.000261
0.499,0.000261
0.5,0.000261
0.501,0.000261
0.502,-0.00012
0.503,-0.00012
0.504,-0.00012
0.505,-0.00012
0.506,-0.00012
0.507,-0.00012
0.508,-0.00012
0.509,0.000261
0.51,0.000261
0.511,0.000261
0.512,0.000261
0.513,0.000261
0.514,0.000261
0.515,0.000261
0.516,0.000261
0.517,0.000261
0.518,0.000261
0.519,0.000261
0.52,0.000261
0.521,0.000261
0.522,-0.00012
0.523,-0.00012
0.524,-0.00012
0.525,-0.00012
0.526,-0.00012
0.527,-0.00012
0.528,0.000261
0.529,0.000261
0.53,0.000261
0.531,0.000261
0.532,0.000261
0.533,0.000261
0.534,0.000261
0.535,0.000261
0.536,0.000261
0.537,0.000261
0.538,0.000261
0.539,-0.00012
0.54,-0.00012
0.541,-0.00012
0.542,-0.00012
0.543,-0.00012
0.544,-0.00012
0.545,-0.00012
0.546,-0.00012
0.547,0.000261
0.548,0.000261
0.549,0.000261
0.55,0.000261
0.551,0.000261
0.552,0.000261
0.553,0.000261
0.554,0.000261
0.555,0.000261
0.556,0.000261
0.557,0.000261
0.558,-0.00012
0.559,-0.00012
0.56,-0.00012
0.561,-0.00012
0.562,-0.00012
0.563,-0.00012
0.564,0.000261
0.565,0.000261
0.566,0.000261
0.567,0.000261
0.568,0.000261
0.569,0.000261
0.57,0.000261
0.571,0.000261
0.572,0.000261
0.573,0.000261
0.574,0.000261
0.575,-0.00012
0.576,-0.00012
0.577,-0.00012
0.578,-0.00012
0.579,-0.00012
0.58,-0.00012
0.581,-0.00012
0.582,0.000261
0.583,0.000261
0.584,0.000261
0.585,0.000261
0.586,0.000261
0.587,0.000261
0.588,0.000261
0.589,0.000261
0.59,0.000261
0.591,0.000261
0.592,-0.00012
0.593,-0.00012
0.594,-0.00012
0.595,-0.00012
0.596,-0.00012
0.597,-0.00012
0.598,-0.00012
0.599,-0.00012
0.6,-0.00012
0.601,0.000261
0.602,0.000261
0.603,0.000261
0.604,0.000261
0.605,0.000261
0.606,0.000261
0.607,0.000261
0.608,0.000261
0.609,0.000261
0.61,-0.00012
0.611,-0.00012
0.612,-0.00012
0.613,-0.00012
0.614,-0.00012
0.615,-0.00012
0.616,-0.00012
0.617,-0.00012
0.618,-0.00012
0.619,0.000261
0.62,0.000261
0.621,0.000261
0.622,0.000261
0.623,0.000261
0.624,0.000261
0.625,0.000261
0.626,0.000261
0.627,0.000261
0.628,-0.00012
0.629,-0.00012
0.63,-0.00012
0.631,-0.00012
0.632,-0.00012
0.633,-0.00012
0.634,-0.00012
0.635,-0.00012
0.636,-0.00012
0.637,-0.00012
0.638,0.000261
0.639,0.000261
0.64,0.000261
0.641,0.000261
0.642,0.000261
0.643,0.000261
0.644,0.000261
0.645,0.000261
0.646,-0.00012
0.647,-0.00012
0.648,-0.00012
0.649,-0.00012
0.65,-0.00012
0.651,-0.00012
0.652,-0.00012
0.653,-0.00012
0.654,-0.00012
0.655,0.000261
0.656,0.000261
0.657,0.000261
0.658,0.000261
0.659,0.000261
0.66,0.000261
0.661,0.000261
0.662,0.000261
0.663,0.000261
0.664,-0.00012
0.665,-0.00012
0.666,-0.00012
0.667,-0.00012
0.668,-0.00012
0.669,-0.00012
0.67,-0.00012
0.671,-0.00012
0.672,-0.00012
0.673,0.000261
0.674,0.000261
0.675,0.000261
0.676,0.000261
0.677,0.000261
0.678,0.000261
0.679,0.000261
0.68,0.000261
0.681,0.000261
0.682,0.000261
0.683,-0.00012
0.684,-0.00012
0.685,-0.00012
0.686,-0.00012
0.687,-0.00012
0.688,-0.00012
0.689,-0.00012
0.69,-0.00012
0.691,0.000261
0.692,0.000261
0.693,0.000261
0.694,0.000261
0.695,0.000261
0.696,0.000261
0.697,0.000261
0.698,0.000261
0.699,0.000261
0.7,0.000261
0.701,-0.00012
0.702,-0.00012
0.703,-0.00012
0.704,-0.00012
0.705,-0.00012
0.706,-0.00012
0.707,-0.00012
0.708,-0.00012
0.709,0.000261
0.71,0.000261
0.711,0.000261
0.712,0.000261
0.713,0.000261
0.714,0.000261
0.715,0.000261
0.716,0.000261
0.717,0.000261
0.718,0.000261
0.719,-0.00012
0.72,-0.00012
0.721,-0.00012
0.722,-0.00012
0.723,-0.00012
0.724,-0.00012
0.725,-0.00012
0.726,-0.00012
0.727,0.000261
0.728,0.000261
0.729,0.000261
0.73,0.000261
0.731,0.000261
0.732,0.000261
0.733,0.000261
0.734,0.000261
0.735,0.000261
0.736,0.000261
0.737,-0.00012
0.738,-0.00012
0.739,-0.00012
0.74,-0.00012
0.741,-0.00012
0.742,-0.00012
0.743,-0.00012
0.744,-0.00012
0.745,0.000261
0.746,0.000261
0.747,0.000261
0.748,0.000261
0.749,0.000261
0.75,0.000261
0.751,0.000261
0.752,0.000261
0.753,0.000261
0.754,0.000261
0.755,-0.00012
0.756,-0.00012
0.757,-0.00012
0.758,-0.00012
0.759,-0.00012
0.76,-0.00012
0.761,-0.00012
0.762,-0.00012
0.763,0.000261
0.764,0.000261
0.765,0.000261
0.766,0.000261
0.767,0.000261
0.768,0.000261
0.769,0.000261
0.77,0.000261
0.771,0.000261
0.772,0.000261
0.773,-0.00012
0.774,-0.00012
0.775,-0.00012
0.776,-0.00012
0.777,-0.00012
0.778,-0.00012
0.779,-0.00012
0.78,-0.00012
0.781,-0.00012
0.782,0.000261
0.783,0.000261
0.784,0.000261
0.785,0.000261
0.786,0.000261
0.787,0.000261
0.788,0.000261
0.789,0.000261
0.79,0.000261
0.791,-0.00012
0.792,-0.00012
0.793,-0.00012
0.794,-0.00012
0.795,-0.00012
0.796,-0.00012
0.797,-0.00012
0.798,-0.00012
0.799,-0.00012
0.8,-0.00012
0.801,0.000261
0.802,0.000261
0.803,0.000261
0.804,0.000261
0.805,0.000261
0.806,0.000261
0.807,0.000261
0.808,-0.00012
0.809,-0.00012
0.81,-0.00012
0.811,-0.00012
0.812,-0.00012
0.813,-0.00012
0.814,-0.00012
0.815,-0.00012
0.816,-0.00012
0.817,-0.00012
0.818,-0.00012
0.819,-0.00012
0.82,0.000261
0.821,0.000261
0.822,0.000261
0.823,0.000261
0.824,0.000261
0.825,0.000261
0.826,-0.00012
0.827,-0.00012
0.828,-0.00012
0.829,-0.00012
0.83,-0.00012
0.831,-0.00012
0.832,-0.00012
0.833,-0.00012
0.834,-0.00012
0.835,-0.00012
0.836,-0.00012
0.837,-0.00012
0.838,0.000261
0.839,0.000261
0.84,0.000261
0.841,0.000261
0.842,0.000261
0.843,0.000261
0.844,0.000261
0.845,-0.00012
0.846,-0.00012
0.847,-0.00012
0.848,-0.00012
0.849,-0.00012
0.85,-0.00012
0.851,-0.00012
0.852,-0.00012
0.853,-0.00012
0.854,-0.00012
0.855,0.000261
0.856,0.000261
0.857,0.000261
0.858,0.000261
0.859,0.000261
0.86,0.000261
0.861,0.000261
0.862,0.000261
0.863,-0.00012
0.864,-0.00012
0.865,-0.00012
0.866,-0.00012
0.867,-0.00012
0.868,-0.00012
0.869,-0.00012
0.87,-0.00012
0.871,-0.00012
0.872,-0.00012
0.873,0.000261
0.874,0.000261
0.875,0.000261
0.876,0.000261
0.877,0.000261
0.878,0.000261
0.879,0.000261
0.88,0.000261
0.881,0.000261
0.882,-0.00012
0.883,-0.00012
0.884,-0.00012
0.885,-0.00012
0.886,-0.00012
0.887,-0.00012
0.888,-0.00012
0.889,-0.00012
0.89,-0.00012
0.891,0.000261
0.892,0.000261
0.893,0.000261
0.894,0.000261
0.895,0.000261
0.896,0.000261
0.897,0.000261
0.898,0.000261
0.899,0.000261
0.9,0.000261
0.901,-0.00012
0.902,-0.00012
0.903,-0.00012
0.904,-0.00012
0.905,-0.00012
0.906,-0.00012
0.907,-0.00012
0.908,-0.00012
0.909,0.000261
0.91,0.000261
0.911,0.000261
0.912,0.000261
0.913,0.000261
0.914,0.000261
0.915,0.000261
0.916,0.000261
0.917,0.000261
0.918,0.000261
0.919,-0.00012
0.92,-0.00012
0.921,-0.00012
0.922,-0.00012
0.923,-0.00012
0.924,-0.00012
0.925,-0.00012
0.926,0.000261
0.927,0.000261
0.928,0.000261
0.929,0.000261
0.93,0.000261
0.931,0.000261
0.932,0.000261
0.933,0.000261
0.934,0.000261
0.935,0.000261
0.936,0.000261
0.937,0.000261
0.938,-0.00012
0.939,-0.00012
0.94,-0.00012
0.941,-0.00012
0.942,-0.00012
0.943,-0.00012
0.944,0.000261
0.945,0.000261
0.946,0.000261
0.947,0.000261
0.948,0.000261
0.949,0.000261
0.95,0.000261
0.951,0.000261
0.952,0.000261
0.953,0.000261
0.954,0.000261
0.955,0.000261
0.956,0.000261
0.957,-0.00012
0.958,-0.00012
0.959,-0.00012
0.96,-0.00012
0.961,-0.00012
0.962,0.000261
0.963,0.000261
0.964,0.000261
0.965,0.000261
0.966,0.000261
0.967,0.000261
0.968,0.000261
0.969,0.000261
0.97,0.000261
0.971,0.000261
0.972,0.000261
0.973,0.000261
0.974,-0.00012
0.975,-0.00012
0.976,-0.00012
0.977,-0.00012
0.978,-0.00012
0.979,-0.00012
0.98,0.000261
0.981,0.000261
0.982,0.000261
0.983,0.000261
0.984,0.000261
0.985,0.000261
0.986,0.000261
0.987,0.000261
0.988,0.000261
0.989,0.000261
0.99,0.000261
0.991,0.000261
0.992,0.000261
0.993,-0.00012
0.994,-0.00012
0.995,-0.00012
0.996,-0.00012
0.997,-0.00012
0.998,-0.00012
0.999,0.000261
1.0,0.000261
1.001,0.000261
1.002,0.000261
1.003,0.000261
1.004,0.000261
1.005,0.000261
1.006,0.000261
1.007,0.000261
1.008,0.000261
1.009,0.000261
1.01,-0.00012
1.011,-0.00012
1.012,-0.00012
1.013,-0.00012
1.014,-0.00012
1.015,-0.00012
1.016,-0.00012
1.017,0.000261
1.018,0.000261
1.019,0.000261
1.02,0.000261
1.021,0.000261
1.022,0.000261
1.023,0.000261
1.024,0.000261
1.025,0.000261
1.026,0.000261
1.027,0.000261
1.028,-0.00012
1.029,-0.00012
1.03,-0.00012
1.031,-0.00012
1.032,-0.00012
1.033,-0.00012
1.034,-0.00012
1.035,0.000261
1.036,0.000261
1.037,0.000261
1.038,0.000261
1.039,0.000261
1.04,0.000261
1.041,0.000261
1.042,0.000261
1.043,0.000261
1.044,0.000261
1.045,0.000261
1.046,-0.00012
1.047,-0.00012
1.048,-0.00012
1.049,-0.00012
1.05,-0.00012
1.051,-0.00012
1.052,-0.00012
1.053,0.000261
1.054,0.000261
1.055,0.000261
1.056,0.000261
1.057,0.000261
1.058,0.000261
1.059,0.000261
1.06,0.000261
1.061,0.000261
1.062,0.000261
1.063,0.000261
1.064,-0.00012
1.065,-0.00012
1.066,-0.00012
1.067,-0.00012
1.068,-0.00012
1.069,-0.00012
1.07,-0.00012
1.071,0.000261
1.072,0.000261
1.073,0.000261
1.074,0.000261
1.075,0.000261
1.076,0.000261
1.077,0.000261
1.078,0.000261
1.079,0.000261
1.08,0.000261
1.081,0.000261
1.082,-0.00012
1.083,-0.00012
1.084,-0.00012
1.085,-0.00012
1.086,-0.00012
1.087,-0.00012
1.088,-0.00012
1.089,-0.00012
1.09,0.000261
1.091,0.000261
1.092,0.000261
1.093,0.000261
1.094,0.000261
1.095,0.000261
1.096,0.000261
1.097,0.000261
1.098,0.000261
1.099,0.000261
1.1,0.000261
1.101,-0.00012
1.102,-0.00012
1.103,-0.00012
1.104,-0.00012
1.105,-0.00012
1.106,-0.00012
1.107,0.000261
1.108,0.000261
1.109,0.000261
1.11,0.000261
1.111,0.000261
1.112,0.000261
1.113,0.000261
1.114,0.000261
1.115,0.000261
1.116,0.000261
1.117,0.000261
1.118,-0.00012
1.119,-0.00012
1.12,-0.00012
1.121,-0.00012
1.122,-0.00012
1.123,-0.00012
1.124,-0.00012
1.125,-0.00012
1.126,0.000261
1.127,0.000261
1.128,0.000261
1.129,0.000261
1.13,0.000261
1.131,0.000261
1.132,0.000261
1.133,0.000261
1.134,0.000261
1.135,0.000261
1.136,0.000261
1.137,-0.00012
1.138,-0.00012
1.139,-0.00012
1.14,-0.00012
1.141,-0.00012
1.142,-0.00012
1.143,0.000261
1.144,0.000261
1.145,0.000261
1.146,0.000261
1.147,0.000261
1.148,0.000261
1.149,0.000261
1.15,0.000261
1.151,0.000261
1.152,0.000261
1.153,0.000261
1.154,0.000261
1.155,-0.00012
1.156,-0.00012
1.157,-0.00012
1.158,-0.00012
1.159,-0.00012
1.16,-0.00012
1.161,-0.00012
1.162,0.000261
1.163,0.000261
1.164,0.000261
1.165,0.000261
1.166,0.000261
1.167,0.000261
1.168,0.000261
1.169,0.000261
1.17,0.000261
1.171,0.000261
1.172,0.000261
1.173,-0.00012
1.174,-0.00012
1.175,-0.00012
1.176,-0.00012
1.177,-0.00012
1.178,-0.00012
1.179,-0.00012
1.18,0.000261
1.181,0.000261
1.182,0.000261
1.183,0.000261
1.184,0.000261
1.185,0.000261
1.186,0.000261
1.187,0.000261
1.188,0.000261
1.189,0.000261
1.19,0.000261
1.191,-0.00012
1.192,-0.00012
1.193,-0.00012
1.194,-0.00012
1.195,-0.00012
1.196,-0.00012
1.197,-0.00012
1.198,0.000261
1.199,0.000261
1.2,0.000261
1.201,0.000261
1.202,0.000261
1.203,0.000261
1.204,0.000261
1.205,0.000261
1.206,0.000261
1.207,0.000261
1.208,-0.00012
1.209,-0.00012
1.21,-0.00012
1.211,-0.00012
1.212,-0.00012
1.213,-0.00012
1.214,-0.00012
1.215,-0.00012
1.216,0.000261
1.217,0.000261
1.218,0.000261
1.219,0.000261
1.22,0.000261
1.221,0.000261
1.222,0.000261
1.223,0.000261
1.224,0.000261
1.225,0.000261
1.226,-0.00012
1.227,-0.00012
1.228,-0.00012
1.229,-0.00012
1.23,-0.00012
1.231,-0.00012
1.232,-0.00012
1.233,-0.00012
1.234,0.000261
1.235,0.000261
1.236,0.000261
1.237,0.000261
1.238,0.000261
1.239,0.000261
1.24,0.000261
1.241,0.000261
1.242,0.000261
1.243,0.000261
1.244,-0.00012
1.245,-0.00012
1.246,-0.00012
1.247,-0.00012
1.248,-0.00012
1.249,-0.00012
1.25,-0.00012
1.251,-0.00012
1.252,0.000261
1.253,0.000261
1.254,0.000261
1.255,0.000261
1.256,0.000261
1.257,0.000261
1.258,0.000261
1.259,0.000261
1.26,0.000261
1.261,0.000261
1.262,-0.00012
1.263,-0.00012
1.264,-0.00012
1.265,-0.00012
1.266,-0.00012
1.267,-0.00012
1.268,-0.00012
1.269,-0.00012
1.27,0.000261
1.271,0.000261
1.272,0.000261
1.273,0.000261
1.274,0.000261
1.275,0.000261
1.276,0.000261
1.277,0.000261
1.278,0.000261
1.279,0.000261
1.28,-0.00012
1.281,-0.00012
1.282,-0.00012
1.283,-0.00012
1.284,-0.00012
1.285,-0.00012
1.286,-0.00012
1.287,-0.00012
1.288,0.000261
1.289,0.000261
1.29,0.000261
1.291,0.000261
1.292,0.000261
1.293,0.000261
1.294,0.000261
1.295,0.000261
1.296,0.000261
1.297,0.000261
1.298,0.000261
1.299,-0.00012
1.3,-0.00012
1.301,-0.00012
1.302,-0.00012
1.303,-0.00012
1.304,-0.00012
1.305,-0.00012
1.306,-0.00012
1.307,0.000261
1.308,0.000261
1.309,0.000261
1.31,0.000261
1.311,0.000261
1.312,0.000261
1.313,0.000261
1.314,0.000261
1.315,0.000261
1.316,0.000261
1.317,-0.00012
1.318,-0.00012
1.319,-0.00012
1.32,-0.00012
1.321,-0.00012
1.322,-0.00012
1.323,-0.00012
1.324,-0.00012
1.325,0.000261
1.326,0.000261
1.327,0.000261
1.328,0.000261
1.329,0.000261
1.33,0.000261
1.331,0.000261
1.332,0.000261
1.333,0.000261
1.334,0.000261
1.335,-0.00012
1.336,-0.00012
1.337,-0.00012
1.338,-0.00012
1.339,-0.00012
1.34,-0.00012
1.341,-0.00012
1.342,-0.00012
1.343,0.000261
1.344,0.000261
1.345,0.000261
1.346,0.000261
1.347,0.000261
1.348,0.000261
1.349,0.000261
1.35,0.000261
1.351,0.000261
1.352,-0.00012
1.353,-0.00012
1.354,-0.00012
1.355,-0.00012
1.356,-0.00012
1.357,-0.00012
1.358,-0.00012
1.359,-0.00012
1.36,-0.00012
1.361,0.000261
1.362,0.000261
1.363,0.000261
1.364,0.000261
1.365,0.000261
1.366,0.000261
1.367,0.000261
1.368,0.000261
1.369,0.000261
1.37,-0.00012
1.371,-0.00012
1.372,-0.00012
1.373,-0.00012
1.374,-0.00012
1.375,-0.00012
1.376,-0.00012
1.377,-0.00012
1.378,-0.00012
1.379,0.000261
1.38,0.000261
1.381,0.000261
1.382,0.000261
1.383,0.000261
1.384,0.000261
1.385,0.000261
1.386,0.000261
1.387,0.000261
1.388,-0.00012
1.389,-0.00012
1.39,-0.00012
1.391,-0.00012
1.392,-0.00012
1.393,-0.00012
1.394,-0.00012
1.395,-0.00012
1.396,-0.00012
1.397,0.000261
1.398,0.000261
1.399,0.000261
1.4,0.000261
1.401,0.000261
1.402,0.000261
1.403,0.000261
1.404,0.000261
1.405,0.000261
1.406,-0.00012
1.407,-0.00012
1.408,-0.00012
1.409,-0.00012
1.41,-0.00012
1.411,-0.00012
1.412,-0.00012
1.413,-0.00012
1.414,-0.00012
1.415,0.000261
1.416,0.000261
1.417,0.000261
1.418,0.000261
1.419,0.000261
1.42,0.000261
1.421,0.000261
1.422,0.000261
1.423,0.000261
1.424,0.000261
1.425,-0.00012
1.426,-0.00012
1.427,-0.00012
1.428,-0.00012
1.429,-0.00012
1.43,-0.00012
1.431,-0.00012
1.432,-0.00012
1.433,0.000261
1.434,0.000261
1.435,0.000261
1.436,0.000261
1.437,0.000261
1.438,0.000261
1.439,0.000261
1.44,0.000261
1.441,0.000261
1.442,-0.00012
1.443,-0.00012
1.444,-0.00012
1.445,-0.00012
1.446,-0.00012
1.447,-0.00012
1.448,-0.00012
1.449,-0.00012
1.45,-0.00012
1.451,0.000261
1.452,0.000261
1.453,0.000261
1.454,0.000261
1.455,0.000261
1.456,0.000261
1.457,0.000261
