0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.003945738,0.003945738,0.003945738,0.003945738,0.003945738,0.003945738
0.007878862,0.007878862,0.007878862,0.007878862,0.007878862,0.007878862
0.011786798,0.011786798,0.011786798,0.011786798,0.011786798,0.011786798
0.015657053,0.015657053,0.015657053,0.015657053,0.015657053,0.015657053
0.019477254,0.019477254,0.019477254,0.019477254,0.019477254,0.019477254
0.023235187,0.023235187,0.023235187,0.023235187,0.023235187,0.023235187
0.026918841,0.026918841,0.026918841,0.026918841,0.026918841,0.026918841
0.030516437,0.030516437,0.030516437,0.030516437,0.030516437,0.030516437
0.034016476,0.034016476,0.034016476,0.034016476,0.034016476,0.034016476
0.037407767,0.037407767,0.037407767,0.037407767,0.037407767,0.037407767
0.040679470,0.040679470,0.040679470,0.040679470,0.040679470,0.040679470
0.043821124,0.043821124,0.043821124,0.043821124,0.043821124,0.043821124
0.046822686,0.046822686,0.046822686,0.046822686,0.046822686,0.046822686
0.049674561,0.049674561,0.049674561,0.049674561,0.049674561,0.049674561
0.052367632,0.052367632,0.052367632,0.052367632,0.052367632,0.052367632
0.054893288,0.054893288,0.054893288,0.054893288,0.054893288,0.054893288
0.057243456,0.057243456,0.057243456,0.057243456,0.057243456,0.057243456
0.059410622,0.059410622,0.059410622,0.059410622,0.059410622,0.059410622
0.061387859,0.061387859,0.061387859,0.061387859,0.061387859,0.061387859
0.063168845,0.063168845,0.063168845,0.063168845,0.063168845,0.063168845
0.064747886,0.064747886,0.064747886,0.064747886,0.064747886,0.064747886
0.066119935,0.066119935,0.066119935,0.066119935,0.066119935,0.066119935
0.067280605,0.067280605,0.067280605,0.067280605,0.067280605,0.067280605
0.068226186,0.068226186,0.068226186,0.068226186,0.068226186,0.068226186
0.068953654,0.068953654,0.068953654,0.068953654,0.068953654,0.068953654
0.069460685,0.069460685,0.069460685,0.069460685,0.069460685,0.069460685
0.069745656,0.069745656,0.069745656,0.069745656,0.069745656,0.069745656
0.069807658,0.069807658,0.069807658,0.069807658,0.069807658,0.069807658
0.069646492,0.069646492,0.069646492,0.069646492,0.069646492,0.069646492
0.069262672,0.069262672,0.069262672,0.069262672,0.069262672,0.069262672
0.068657427,0.068657427,0.068657427,0.068657427,0.068657427,0.068657427
0.067832691,0.067832691,0.067832691,0.067832691,0.067832691,0.067832691
0.066791101,0.066791101,0.066791101,0.066791101,0.066791101,0.066791101
0.065535986,0.065535986,0.065535986,0.065535986,0.065535986,0.065535986
0.064071360,0.064071360,0.064071360,0.064071360,0.064071360,0.064071360
0.062401903,0.062401903,0.062401903,0.062401903,0.062401903,0.062401903
0.060532954,0.060532954,0.060532954,0.060532954,0.060532954,0.060532954
0.058470488,0.058470488,0.058470488,0.058470488,0.058470488,0.058470488
0.056221096,0.056221096,0.056221096,0.056221096,0.056221096,0.056221096
0.053791972,0.053791972,0.053791972,0.053791972,0.053791972,0.053791972
0.051190880,0.051190880,0.051190880,0.051190880,0.051190880,0.051190880
0.048426136,0.048426136,0.048426136,0.048426136,0.048426136,0.048426136
0.045506579,0.045506579,0.045506579,0.045506579,0.045506579,0.045506579
0.042441541,0.042441541,0.042441541,0.042441541,0.042441541,0.042441541
0.039240822,0.039240822,0.039240822,0.039240822,0.039240822,0.039240822
0.035914655,0.035914655,0.035914655,0.035914655,0.035914655,0.035914655
0.032473671,0.032473671,0.032473671,0.032473671,0.032473671,0.032473671
0.028928873,0.028928873,0.028928873,0.028928873,0.028928873,0.028928873
0.025291592,0.025291592,0.025291592,0.025291592,0.025291592,0.025291592
0.021573456,0.021573456,0.021573456,0.021573456,0.021573456,0.021573456
0.017786352,0.017786352,0.017786352,0.017786352,0.017786352,0.017786352
0.013942387,0.013942387,0.013942387,0.013942387,0.013942387,0.013942387
0.010053849,0.010053849,0.010053849,0.010053849,0.010053849,0.010053849
0.006133171,0.006133171,0.006133171,0.006133171,0.006133171,0.006133171
0.002192885,0.002192885,0.002192885,0.002192885,0.002192885,0.002192885
-0.001754412,-0.001754412,-0.001754412,-0.001754412,-0.001754412,-0.001754412
-0.005696099,-0.005696099,-0.005696099,-0.005696099,-0.005696099,-0.005696099
-0.009619577,-0.009619577,-0.009619577,-0.009619577,-0.009619577,-0.009619577
-0.013512302,-0.013512302,-0.013512302,-0.013512302,-0.013512302,-0.013512302
-0.017361829,-0.017361829,-0.017361829,-0.017361829,-0.017361829,-0.017361829
-0.021155853,-0.021155853,-0.021155853,-0.021155853,-0.021155853,-0.021155853
-0.024882243,-0.024882243,-0.024882243,-0.024882243,-0.024882243,-0.024882243
-0.028529087,-0.028529087,-0.028529087,-0.028529087,-0.028529087,-0.028529087
-0.032084727,-0.032084727,-0.032084727,-0.032084727,-0.032084727,-0.032084727
-0.035537795,-0.035537795,-0.035537795,-0.035537795,-0.035537795,-0.035537795
-0.038877252,-0.038877252,-0.038877252,-0.038877252,-0.038877252,-0.038877252
-0.042092423,-0.042092423,-0.042092423,-0.042092423,-0.042092423,-0.042092423
-0.045173028,-0.045173028,-0.045173028,-0.045173028,-0.045173028,-0.045173028
-0.048109220,-0.048109220,-0.048109220,-0.048109220,-0.048109220,-0.048109220
-0.050891611,-0.050891611,-0.050891611,-0.050891611,-0.050891611,-0.050891611
-0.053511307,-0.053511307,-0.053511307,-0.053511307,-0.053511307,-0.053511307
-0.055959932,-0.055959932,-0.055959932,-0.055959932,-0.055959932,-0.055959932
-0.058229660,-0.058229660,-0.058229660,-0.058229660,-0.058229660,-0.058229660
-0.060313232,-0.060313232,-0.060313232,-0.060313232,-0.060313232,-0.060313232
-0.062203990,-0.062203990,-0.062203990,-0.062203990,-0.062203990,-0.062203990
-0.063895888,-0.063895888,-0.063895888,-0.063895888,-0.063895888,-0.063895888
-0.065383517,-0.065383517,-0.065383517,-0.065383517,-0.065383517,-0.065383517
-0.066662121,-0.066662121,-0.066662121,-0.066662121,-0.066662121,-0.066662121
-0.067727613,-0.067727613,-0.067727613,-0.067727613,-0.067727613,-0.067727613
-0.068576587,-0.068576587,-0.068576587,-0.068576587,-0.068576587,-0.068576587
-0.069206328,-0.069206328,-0.069206328,-0.069206328,-0.069206328,-0.069206328
